project_id,project_name,display_name,total_transaction_count,total_gas_fees
vuedqCJwRwARzmDG+bSHbOkummnofzrBCh++iWR9YNs=,ethereumfollowprotocol,Ethereum Follow Protocol,157980,0.5895208677035372
ZfL7k8kwNCp3PnDCUDwcsEyj/N7V/WN88qIDYyf5/N8=,cryptorubic,Rubic Exchange,149160,2.3913394470492935
sgaDDdsPCph5XXPkkRqBVJYU3r23eijl+Htcvw3i7lg=,ponder-surveys,Ponder Surveys,146881,0.10411142372615328
DD4IGEpD+WTpbHEOV/qeLj2x2WFlFsOAZJmuiEz/i4M=,3dns-xyz,3DNS,145412,0.8807950789900089
SQpRwkkQwtqcjVKsVBQFbb7qxcdOYxhiV3Y4tjiOFnI=,z80dev-ethxy_poker,EthXY,142744,0.8475819712051497
o4owQJ5DAjSQy4QAB+BTiB6j7SWwEodxfbA47WQsmvw=,poppunk-llc,Gaslite by PopPunk LLC,131561,5.331122923058513
xTzKpJ2Qr6xg+Re7OM2OF7oMBy1Wyd/ygrpmQ+utCOo=,talentprotocol,Talent Protocol,123946,0.2180579778621813
QTGRjfPgumLZqvmjh/nP1wE3ZWzKnGhCY/E72h1wusw=,rmrk-team,RMRK,112882,0.29840847389465086
yEebFy4M1iAdb9+YQmdssSx9Qf+ZXfSVguL/JyidngI=,defieye,DeFiEye,103108,0.20161833604329005
4MZD67jdYe/pHcayUu32cH0hgBLmTlzxOJeSbHO00EQ=,portals-fi,Portals,99923,0.23744277856447582
MWK8THWhXwcHsx06/nloM5dnK6Px0cS0q+uBLg8pkWE=,stuckinaboot-based-nfts-op,Based NFTs,93756,0.22625398577726655
9Q54uD84WD+Fc7OZ0F2aNQCKNAZZg7syZ81DKJDiA7Y=,quest-3,Quest3,92030,0.15919836789374392
Le5Jjy7InO7n2sG4B7i4rBKaaqyhFHEDCgbcyl9GLhk=,rolu-abdulrahimiqbal,Rolu,91929,0.24417886952434242
5m4Zzq7Ioly/Tivrboy+HgR9Dsi+snhCtnqkNjcOK/k=,mod-protocol,mod-protocol,84006,0.4253589680986838
qZ/9AgJZsXtI8LO6Oo4rtHU49ALCa5uQqRqOYmJVbts=,holonym-foundation,Holonym,81132,0.4170279262279395
iRaBLB7lJ+GqQdYE+XObb9qCYRXBY45C+Goe65k5z4U=,defisaver,DeFi Saver,79651,0.11035688744483287
C2z/38/dNKRF84yQ6AHTn9g8lDOiDpQ8QbnhBa2xrWk=,withfabricxyz,Hypersub,73567,1.3034682058902556
Zo3l/T5tDaLZlbBPq59FMIjyvrXDXeee3ByGgtFwmCU=,dropframe-xyz,DropFrame,69053,0.5202495142841821
FSW2g6pmI29v5a+X6rbsxRbZKRENxTQXgu1oPwLns/w=,mux-world,MUX Protocol,61692,0.14832131718440192
Hnv26GRYNfyKcBk3swm01SeSbkgsBmm3q07bhO03Sn0=,elk-finance,Elk Finance,59997,0.5203869849271225
U/Y11+rsDW2CAZuLFLpdKKFtiU8Z2Rt3WTDEBytf/XE=,arrows-hurley87,Arrows,56611,0.2145326131778042
vjSMsKAj1YfPODDFUg18z9B5yzbUSzzFb+THSsezq3Q=,wieldlabs,far.quest - Farcaster Super App (by Wield Labs),52066,0.14724736970022
cB6xCF6VMi8svvr0TBAONVzJR2Q0oaBi4ir93rwxBMI=,timeswap-labs,Timeswap,49585,0.4397560693317465
BFH2qi/9itmu3dTNQ+mB4jfc51LHgsh0UpnwR/dnRoo=,wormgate-io,Womex,46107,0.13530777239244518
hCbSaQ6VfhpU7EnMv2DVwGYLfdtDM9Edj/oyOATKlsE=,create2deployer,Create2Deployer,43484,0.40527125492547733
HS3cVG+KtwPHIQuIq3GdF+V2uTnbzrAz2gn6Lon4/m4=,40-acres,40 Acres,40656,0.6744129379064662
iFBS0pE9GO7L6gnCJEKucS3Yj7gRInnND8yt8orBnb0=,getmint-io,Get Mint,36992,0.1268333214659
LpeVfrlQFe6kw3cYW8YO6+bSUZr6TJDU9YshbtC9OPM=,hedgey-finance,Hedgey Finance,36216,0.15825343479831536
TNWtjYaVY+RmLblly/3JMQUQoo2A0sgOHU+Orzu3ETw=,slice-so,Slice,35480,3.2683756536997004
Pq7ymk/RUVaf+iAZVzBk0Ws7wIb0LvKfvj7YqQyo+Mk=,size-credit,Size Credit,34710,0.11183767978888896
cP95eNCnc2qZadIIkiAJ19x5w8QaosXb9nVn+q3c/zk=,pika-protocol,Pika Protocol,25676,5.469682498841762
dqzR9ewlyPu0+Aje2ltI9fv6Rfg/8FCOm/oAC3Ni4Yo=,insta-dapp,InstaDapp,24718,2.304037040639464
puN3Tq9M7AU9iilmGQ8x2YmzeOK1K4SuVG3zh1MWT4c=,basedbits-andreitr,Based Bits,22664,0.2416701326377769
b2z2hr0LC4v4hHbL9LkEskx+P+3XZ4S8cG6PeezOgcI=,idle-finance,Idle Finance,22381,0.16747990921176323
UvyC6Todt+7bSozBcCi7nGv7/MtQgyukYFuRuRz6GfQ=,sturdyfi,Sturdy,21905,0.273978493866224
2D5YRxufnDHKS+HeGRxq/fquJWda1owfPsxOQFcXAys=,summer-fi,Summer.fi,18846,0.3442282615239284
Ct5jVbi/Zrg6jKnkdVfUDhpX7W5we/1IuILp2FEDTi4=,print3rxyz,PRINT3R,15705,0.48899495334781634
Yip6KSrs+gfno8g3/30S4yVywtpfCLbKveLH48qcdHc=,powerpool-finance,powerpool-finance,15579,0.40090000783061425
UcbkUDpqYm4+hPMOd7H/xxKthToSFPm5VR5UGyVgi7Y=,bond-protocol,Bond Protocol,12026,0.17890269288390354
pLlcKuALQL5tJEl8e9GbyD8msd+wR1ES/KMNQfKV4Lk=,baselogos-gayatrigt,Base Logos,9661,0.1694454953347846
aGpGH8qz3FmBNtMGV/yB4PSWzsO7SlVKvqR+vk3+7NE=,0xsequence,Sequence,7400,0.6324611766381055
d/gf5vTta/zoBkD82jherLCvkL7/uNq8Q32GB8AkyHA=,pickle-finance,Pickle Finance,5626,0.3768488749304117
3w5F55uqpaNFRoyfSg9GZYpbSTlbOlgLBVFVf9E7ta0=,uncx-network,UNCX Network,5028,0.10534945612632751
ynNcbWgLkOpL7ijgFRe7wPIhS1IWOmm7uNerNWtlA/w=,dinngo,Furucombo,4794,0.15816037195671928
qF9JeVaUuYj+1GPyicQepFdweJ44/ESUAgkNEg5pG8w=,aktionariat,Aktionariat,1259,0.20626827195532713
bH7G/ENlnW5HBSboJy/YMSBdS/hFmXXBXLowJ6OjsgE=,dolomite-exchange,Dolomite Exchange,232,0.325005184070693
